Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SAP_TS,Chrome 112.0.0.0,,,2023-04-26 12:24:13,2023-04-26 12:27:45,3m - 31.930s,FAILED
,,,,,,,
Test Cases/SAP_Login,Chrome 112.0.0.0,,,2023-04-26 12:24:13,2023-04-26 12:26:19,2m - 5.765s,PASSED
"openBrowser("""")",Chrome 112.0.0.0,,,2023-04-26 12:24:14,2023-04-26 12:24:20,6.548s,PASSED
"navigateToUrl(""https://cloudtrials.cfapps.eu10-004.hana.ondemand.com/public/access-trial/53cdcb45-79d8-4b1d-b610-da6f46c345bc?t=S4HANA_CLOUD"")",Chrome 112.0.0.0,,,2023-04-26 12:24:20,2023-04-26 12:24:24,3.858s,PASSED
maximizeWindow(),Chrome 112.0.0.0,,,2023-04-26 12:24:24,2023-04-26 12:24:29,5.154s,PASSED
"setText(findTestObject(""Object Repository/Page_SAP Trial Log On/input_E-Mail or User Name_j_username""), ""vaibhav.jain@katalon.com"")",Chrome 112.0.0.0,,,2023-04-26 12:24:29,2023-04-26 12:24:30,0.978s,PASSED
"click(findTestObject(""Object Repository/Page_SAP Trial Log On/div_Continue""))",Chrome 112.0.0.0,,,2023-04-26 12:24:30,2023-04-26 12:24:37,7.190s,PASSED
delay(40),Chrome 112.0.0.0,,,2023-04-26 12:24:37,2023-04-26 12:25:17,40.026s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_SAP Universal ID/input_com_password""), ""icP23tTPdjsOed6Z/XwIKg=="")",Chrome 112.0.0.0,,,2023-04-26 12:25:17,2023-04-26 12:25:18,0.731s,PASSED
"click(findTestObject(""Object Repository/Page_SAP Universal ID/button_Sign in""))",Chrome 112.0.0.0,,,2023-04-26 12:25:18,2023-04-26 12:25:19,0.893s,PASSED
delay(60),Chrome 112.0.0.0,,,2023-04-26 12:25:19,2023-04-26 12:26:19,1m - 0.021s,PASSED
,,,,,,,
Test Cases/SAP_CreateSalesOrder,Chrome 112.0.0.0,,,2023-04-26 12:26:19,2023-04-26 12:27:18,58.587s,PASSED
enableSmartWait(),Chrome 112.0.0.0,,,2023-04-26 12:26:19,2023-04-26 12:26:19,0.012s,PASSED
"setText(findTestObject(""Object Repository/Page_Trial Center/input_All_search""), ""manage sales order"")",Chrome 112.0.0.0,,,2023-04-26 12:26:19,2023-04-26 12:26:21,1.438s,PASSED
"click(findTestObject(""Object Repository/Page_Trial Center/b_Manage Sales Order""))",Chrome 112.0.0.0,,,2023-04-26 12:26:21,2023-04-26 12:26:35,13.977s,PASSED
